isbn	title	author	rating_eb	scaled_eb	scaled_norm
1475077424	The Family Itch	Jeremy Poole (Author)	4.250792732326753	3.6049784435413974	3.5462224405621057
1475150520	A Father's Love	Lorhainne Eckhart (Author), Sherrill Welz (Illustrator)	3.9940948420212874	3.047576604848837	2.80748880320811
147524570X	Libertania: The Liberation of Conformia	Brian Lobb (Author), Chet Taylor (Illustrator)	4.119315837111665	3.3194853954634764	3.1640235334709903
1475927460	The Deadly Mark	Katherine Nader (Author)	4.0557140488362204	3.1813784804176195	2.9555888950093805
1476541965	Diary of Charlotte Forten: A Free Black Girl Before the Civil War	Charlotte Forten Grimké, Christy Steele (Editor)	3.922631905223525	2.8923997456933455	2.6415434258765518
147726535X	Where Does Santa Go on Vacation after Christmas?	Elizabeth Rooks (Author)	4.217272317645365	3.5321911652552034	3.4461817831135524
1477559758	The Boy from the Sword	Ivonne Fernandez	4.117187186193643	3.3148631761915226	3.156156825106992
1477569502	Cat Heaven Is Real	D.C. Blackbird (Author)	3.9601753830765536	2.973922829351295	2.7320583431220076
1477614176	Lambert's Reasons for the Seasons	Errol Jud Coder (Author)	4.1374803735867065	3.358928438871967	3.227913415660825
1477817220	Kitty Cat, Kitty Cat, Are You Going to School?	Bill Martin Jr., Michael Sampson, Laura J. Bryant (Illustrations)	3.726678668834343	2.466900751014766	2.2230029395342488
1477817247	Snow Dog, Go Dog	Deborah Heiligman, Tim Bowers (Author) (Illustrations)	3.8942965824041798	2.830871538271557	2.5764875659803144
1477820361	Books for Me!	Sue Fliess (Author), Mike Laughead (Author) (Illustrations)	3.788149999674793	2.6003815240611345	2.3524841528265235
1477821139	Best Friends	Mary Bard, Jill Elgin (Illustrator)	4.252049835453448	3.6077081566427105	3.550406976274482
1477826351	Twenty Yawns	Jane Smiley (Author), Lauren Castillo (Author) (Illustrator)	3.8396034514394475	2.712109160726042	2.4550015036072708
1477826394	That's (Not) Mine	Anna Kang (Author), Christopher Weyant (Illustrator)	3.952711632426237	2.957715807427279	2.7145878671375177
1477847723	You Are (Not) Small	Anna Kang (Author), Christopher Weyant (Illustrator)	4.053843684127837	3.177317111910702	2.950241127318794
1478176652	Let's Look at a Bulldozer!	Matthew Price (Author)	4.087769649141266	3.250985014889577	3.059836056513158
1478234407	Dragon Howl	Vanessa Rouse (Author)	3.968030096774425	2.99097880068159	2.752376348391065
1478244062	Friesop's Fables	Julian Defries (Author)	4.173107480184362	3.4362902539659586	3.3271032044424933
1478309628	Belstarr The Lost Toymaker	David Jacks (Author), Daniel S. Morrow	4.393670047921878	3.915226721489495	3.9440548316421706
1478315768	Let's Look at Excavators!	Matthew Price (Author)	4.086115251412252	3.24739260384567	3.0491253171692
1478361131	There's a Tree on My House	Judith-Victoria Douglas (Author)	3.976164361899724	3.008641798736849	2.7686057958398305
1478399473	Not Just a Princess	Mary Lee (Author)	3.9703089878756193	2.9959272561927524	2.757708279668036
1478999500	Little Leaders: Bold Women in Black History	Vashti Harrison	4.577399914887425	4.314183508970171	4.420888564395563
1479246387	The Rainbow Stick Boy	Michael Santolini (Author)	4.017708192097656	3.0988513727660814	2.859179687689436
1479258032	What's for Dinner? A Delightfully Disgusting Menu	Paige Miller (Author)	4.104964566012464	3.2883225959221534	3.1182575100795575
1479271713	Beautiful, Magical, Amazing Ballet	Mary Lee (Author)	3.9742652184373095	3.004517939142089	2.764259407842133
1479294608	Dinosaurs & Cherry Stems	Susan Jean Ricci (Author)	4.1208926170302	3.322909264762749	3.169264456184478
1479557757	Abuela's Birthday	Jacqueline Jules (Author) (Illustrations), Kim Smith (Author) (Illustrator)	3.8700487784994633	2.778219097440578	2.5222528998230898
1479596183	Prea multi morcovi	Katy Hudson	3.916920510340089	2.879997843964671	2.6282302013131913
1479597465	A Different Pond	Bao Phi (Illustrations), Thi Bui (Illustrations)	4.264782858595081	3.635357041886041	3.5884833803563394
1480037605	Ice Cream Kitty	Nerina DiBenedetto (Author), Martha Houghton (Illustrations)	4.118678700904537	3.3181018979484485	3.1608576761118266
148010048X	The Puppy's Soul	Rochelle Monique Brandon (Author)	4.077365528317449	3.228393181079513	3.0203966584016664
1480124508	Surprise in the Kitchen	Mary Lee (Author)	3.951528132602459	2.95514591884315	2.7122176894261294
1480810320	The Trotters of Tweeville: Zavis Damavis	Shirin Zarqa-Lederman (Author)	4.080053969426123	3.234230946303872	3.0286747392083053
1480843571	No Mask, No Home!	The Sisters Spurlock (Author)	4.1959044643347445	3.485792339343236	3.387002488614833
1480851132	Max Loves Cupcakes	Ligia Carvalho (Author)	4.094299662034206	3.265164489402902	3.082191155283241
1481184318	Suzy Snowflake	Angela Muse (Author)	3.852341872550226	2.7397697672886387	2.482930650715702
1481279602	Swamp Cat	Jim Kjelgaard	4.025658830460149	3.11611563791746	2.8781429132336065
148140069X	I Don't Like Koala	Sean Ferrell (Author), Charles Santoso (Author) (illustrator)	3.9371065307804987	2.9238304009676934	2.67588824896424
1481400703	The Youngest Marcher: The Story of Audrey Faye Hendricks, a Young Civil Rights Activist	Cynthia Levinson, Vanessa Brantley-Newton (Illustrator)	4.409433977487517	3.9494570118687835	3.9831377667682113
1481400975	Bulldozer's Big Day	Candace Fleming (Author), Eric Rohmann (Illustrator)	3.5508455624192696	2.085091236717017	1.8666327935880092
1481401203	Miss Mary Reporting: The True Story of Sportswriter Mary Garber	Sue Macy, C.F. Payne (Illustrator)	4.255075194642687	3.614277516339357	3.558634714699132
1481403605	It Came in the Mail	Ben Clanton (Author)	4.1074640605564685	3.293750076658252	3.128206854546836
1481405144	One Word from Sophia	Jim Averbeck, Yasmeen Ismail (Illustrations)	3.975286596350567	3.0067357911321153	2.7669002560845826
1481405330	Breathe	Scott Magoon (Author)	3.9016011228171257	2.84673284609974	2.5960902685504608
1481415247	Float	Daniel Miyares	4.182108617198237	3.455835604790178	3.352596007499146
1481416006	Solving the Puzzle Under the Sea: Marie Tharp Maps the Ocean Floor	Robert Burleigh (Author), Raúl Colón (Illustrator)	3.9769239072602947	3.0102910993214724	2.7703088173081607
1481416472	Strictly No Elephants	Lisa Mantchev, Taeeun Yoo (Illustrator)	4.326435815785436	3.769232204077064	3.75757421318394
1481418513	Make Way for Readers	Judy Sierra (Author), G. Brian Karas (Illustrator)	3.526824112967505	2.0329303090345157	1.8184206345174738
1481420496	Festival of Colors	Kabir Sehgal (Author), Surishtha Sehgal, Vashti Harrison (Illustrator)	4.196521825081	3.4871328958031658	3.3903503674155253
148142064X	Raindrops Roll	April Pulley Sayre (Author)	4.116358548538996	3.313063846435597	3.1546904750356073
1481420666	Pug Meets Pig	Sue Lowell Gallion (Author), Joyce Wan (Author) (Illustrations)	3.9760374598624186	3.0083662396785185	2.768450851223223
1481421050	Have a Look, Says Book.	Richard Jackson, Kevin Hawkes (Illustrator)	3.0648299272752593	1.029741664734827	1.1428942107647277
1481422952	Malala, a Brave Girl from Pakistan/Iqbal, a Brave Boy from Pakistan: Two Stories of Bravery	Jeanette Winter	4.182067800032556	3.4557469731182393	3.352419124767799
1481424114	Click, Clack, Peep!	Doreen Cronin, Betsy Lewin (Illustrator)	3.8505240328025856	2.735822453126542	2.4786343242710664
1481424963	The Wiener Strikes Back	Max Brallier (Author), Rachel Maguire (Author) (Illustrations)	4.232854043212406	3.566025812165376	3.4930003684172846
1481426400	Ida, Always	Caron Levis (Author), Charles Santoso (Author) (Illustrator)	4.461205473564546	4.061875259914613	4.130277755795498
1481428675	Say Hello!	Linda Davick	3.8095551748076972	2.6468613917469153	2.3959671596569265
1481429337	I Will Not Eat You	Adam Lehrhaupt (Author), Scott Magoon (Author) (Illustrator)	3.7139841023087663	2.4393353716719854	2.1982357135923873
148143019X	Simon's New Bed	Christian Trimmer, Melissa van der Paardt (Illustrations)	3.95714152818579	2.967335021822274	2.72417107238452
1481430572	Samurai Santa: A Very Ninja Christmas	Rubin Pingk (Author)	3.927807842965509	2.9036389390147512	2.652516967079406
1481430750	Bark Park!	Trudy Krisher, Brooke Boynton-Hughes (Illustrations)	3.7894760645774777	2.603260982922688	2.354936128196753
1481430955	Ada's Violin: The Story of the Recycled Orchestra of Paraguay	Susan Hood (Author), Sally Wern Comport	4.354915180139275	3.8310731877981814	3.830559662082901
1481435183	The Storyteller	Evan Turk	4.031566962667667	3.1289447412333877	2.892937195547728
1481435698	The Summer Nick Taught His Cats to Read	Curtis Manley (Author), Kate Berube (Author) (Illustrator)	4.093751389367157	3.263973952961976	3.080417489417713
1481438395	Fuddles and Puddles	Frans Vischer	3.9704677320064183	2.996271958170177	2.7580211148527014
1481439782	The Night Gardener	Terry Fan, Eric Fan	4.144271751559023	3.3736754497045083	3.247309282929097
1481441396	This Beautiful Day	Richard Jackson, Suzy Lee (Illustrator)	3.7138932360814905	2.439138061900182	2.1972997853366114
1481442252	Spot, the Cat	Henry Cole	3.934120914571174	2.917347340422367	2.668173628585614
1481442848	This House, Once	Deborah Freedman (Author)	3.882506857904412	2.8052709612429374	2.5489141673504463
1481443313	City Kitty Cat	Steve Webb (Author), Magali Le Huche (Illustrations)	3.7865910054937624	2.596996275269322	2.348468292489187
1481444026	Some Pets	Angela DiTerlizzi, Brendan Wenzel (Illustrator)	3.8329897363734355	2.697747932692587	2.4428717539359415
1481444077	Yoda: The Story of a Cat and His Kittens	Beth Stern, K.A. Alistir, Devin Crane (Illustrator)	4.124056299541898	3.329778984054021	3.184049092616969
1481444964	Click, Clack, Moo I Love You!	Doreen Cronin, Betsy Lewin (Illustrator)	3.8026536823358947	2.631875274841444	2.3810010435569806
1481445022	The Flying Girl: How Aida de Acosta Learned to Soar	Margarita Engle, Sara Palacios (Illustrator)	3.7791545024195408	2.5808484195854224	2.331025361549038
1481445146	Bear & Hare Snow!	Emily Gravett	3.691626954880873	2.3907883615294443	2.15748210107731
1481446029	Bring Me a Rock!	Daniel Miyares	3.5714639682865807	2.1298626889781653	1.9131125569452527
148144669X	The World Is Not a Rectangle: A Portrait of Architect Zaha Hadid	Jeanette Winter	4.172220449714219	3.434364128221622	3.324282397837967
1481448315	The Wheels on the Tuk Tuk	Kabir Sehgal (Author), Surishtha Sehgal, Jess Golden (Illustrator)	3.90085343036877	2.8451092832999287	2.593421400560977
1481448897	A Hungry Lion, or A Dwindling Assortment of Animals	Lucy Ruth Cummins	4.099728817372145	3.276953527342847	3.0997706044579365
148144977X	Pug & Pig Trick-or-Treat	Sue Lowell Gallion (Author), Joyce Wan (Author) (Illustrations)	3.7938719000336616	2.612806237708191	2.364900253859105
1481450670	How the Cookie Crumbled: The True (and Not-So-True) Stories of the Invention of the Chocolate Chip Cookie	Gilbert Ford	4.111138341895155	3.301728526234213	3.1368971521418056
148145160X	The Antlered Ship	Dashka Slater (Author), Eric Fan (Illustrator), Terry Fan (Illustrator)	3.897839070461042	2.8385638077876476	2.5867012081436296
1481451626	Life	Cynthia Rylant, Brendan Wenzel (Illustrator)	4.3572207459659245	3.8360795656436393	3.836742789715363
1481452495	Ada Lovelace: The Poet of Science	Diane Stanley, Jessie Hartland (Illustrator)	4.02095224509142	3.105895611039285	2.8660037984113917
1481456156	Where's Bear?	Emily Gravett	3.893206556144006	2.828504621110995	2.5738343861581976
1481456563	The Snurtch	Sean Ferrell (Author), Charles Santoso (Author) (Illustrator)	3.870401565964098	2.778985151190459	2.5226825842964797
1481456903	Freedom Over Me: Eleven Slaves, Their Lives and Dreams Brought to Life by Ashley Bryan	Ashley Bryan	4.305554013565694	3.7238888047267715	3.701744398443301
1481457837	Antoinette	Kelly DiPucchio, Christian Robinson (Illustrator)	3.843536270400948	2.7206490069934843	2.462040891507925
148145854X	Hap-Pea All Year	Keith Baker	3.9015519821464877	2.846626140508449	2.595899993042853
1481458566	LMNO Pea-quel	Keith Baker	3.8382452918064485	2.709160010361889	2.453532402482276
1481458949	Bulldozer Helps Out	Candace Fleming (Author), Eric Rohmann (illustrator)	3.6957069042015793	2.3996476912669342	2.1642960669549343
1481459031	Busy-Eyed Day	Anne Marie Pace, Frann Preston-Gannon (Illustrations)	3.4854047318782486	1.9429909676975607	1.7518701711118239
1481459163	Best in Snow	April Pulley Sayre (Author)	4.218490835377668	3.5348370928226522	3.450470608022293
1481459716	Big Bear, Small Mouse	Karma Wilson (Author), Jane Chapman (Illustrations)	3.8499591417393093	2.734595830979564	2.4772331559754113
1481460900	Firefighter Duckies	Frank W. Dormer	3.705874025923626	2.42172489780469	2.179983014118275
1481460927	The Library Book	Tom Chapin, Michael Mark (Author), Chuck Groenink (Author) (Illustrator)	3.7879116019130428	2.59986385969474	2.351252676878825
148146096X	Long May She Wave: The True Story of Caroline Pickersgill and Her Star-Spangled Creation	Kristen Fulton (Author)	3.997521518162163	3.0550173967433674	2.8160255699293213
1481461311	Pocket Full of Colors: The Magical World of Mary Blair, Disney Artist Extraordinaire	Amy Guglielmo (Author), Jacqueline Tourville (Author), Brigette Barrager (illustrator)	4.332092588535568	3.7815154975947385	3.771824537626366
1481461524	Rain Fish	Lois Ehlert	3.5052360472631583	1.9860533070338393	1.766899229513581
1481461915	Kitten and the Night Watchman	John Sullivan, Taeeun Yoo (Illustrations)	3.888713214783544	2.818747638951093	2.5633074480207387
1481462784	Green on Green	Dianne White (Author), Felicita Sala (Contributor)	4.163789935257706	3.416057845090146	3.298317464732767
148146289X	The Power of Her Pen: The Story of Groundbreaking Journalist Ethel L. Payne	Lesa Cline-Ransome (Author), John Parra (Author) (Contributor)	4.17849546471701	3.4479898923298378	3.3420548066791036
1481464639	We Are the Dinosaurs	Laurie Berkner, Ben Clanton (Author) (Illustrator)	3.4248563275970447	1.8115142662876584	1.627723419854442
1481464655	Monster Boogie	Laurie Berkner, Ben Clanton (Author) (Illustrator)	3.7375234046348607	2.490449349985136	2.246509191993222
1481465597	I Dissent: Ruth Bader Ginsburg Makes Her Mark	Debbie Levy (Author), Elizabeth Baddeley (Illustrator)	4.6019758231104	4.367548405793921	4.462054316626356
1481467077	Dumpling Dreams: How Joyce Chen Brought the Dumpling from Beijing to Cambridge	Carrie Clickard, Katy Wu (Illustrations)	3.9124281247922137	2.8702429372861555	2.6194612383003344
1481468243	The Legendary Miss Lena Horne	Carole Boston Weatherford, Elizabeth Zunon (Illustrations)	4.1609979799098475	3.409995305804794	3.2911436331893795
1481468812	Watersong	Tim McCanna, Richard Smythe (Illustrator)	3.951336973813192	2.954730830661112	2.711808426553333
1481469096	Not Quite Narwhal	Jessie Sima (Author)	4.463760078941353	4.067422410039109	4.1349272585502925
1481469118	Harriet Gets Carried Away	Jessie Sima (Author)	4.042647256335171	3.1530048379337186	2.9204335323338286
1481469991	Every Color Soup	Jorey Hurley	3.8870796738533318	2.8152005170133307	2.558884210431882
1481470310	Click, Clack, Surprise!	Doreen Cronin, Betsy Lewin (Illustrator)	3.6700236678200953	2.343878307398686	2.113144648498239
1481470418	Nativity	Cynthia Rylant	3.8775670580588497	2.7945445251455734	2.538981949979741
1481471473	Follow Me!	Ellie Sandall	3.6700585951278453	2.343954149648645	2.113755685921455
1481471627	The Bossier Baby	Marla Frazee	3.776825359801027	2.5757908463556936	2.326789382399908
1481472453	Sylvia's Bookshop: The Story of Paris's Beloved Bookstore and Its Founder (As Told by the Bookstore Itself!)	Robert Burleigh (Author), Katy Wu (Illustrations)	3.9319225654297516	2.912573776245198	2.662121876376344
148147684X	Game Changers: The Story of Venus and Serena Williams	Lesa Cline-Ransome (Author), James E. Ransome (Illustrations)	4.230197455459989	3.56025721431643	3.4853208478957516
1481479849	Full of Fall	April Pulley Sayre (Author)	4.231463758396902	3.563006904173784	3.4901353336401653
1481480197	Tidy	Emily Gravett	3.980227551982991	3.0174647369412697	2.778018791489586
1481480391	Pokko and the Drum	Matthew Forsythe (Author)	4.397704478553364	3.923987210519583	3.958563367175342
1481480987	Cosmoe's Wiener Getaway	Max Brallier (Author), Rachel Maguire (Author) (Illustrations), Nichole Kelley (Illustrations)	4.020322213597154	3.104527540920282	2.8646988989696096
1481486632	To Dance: Special Edition	Siena Cherson Siegel (Author), Mark Siegel (Author) (Illustrations)	3.9766330498941724	3.009659522527129	2.769535027167259
1481486861	The Little Reindeer	Nicola Killen	3.8854734608407577	2.8117127357718283	2.555849738488975
148148740X	Dancing Hands: How Teresa Carreño Played the Piano for President Lincoln	Margarita Engle, Rafael Laopez (Contributor)	4.224853073509132	3.5486522559642655	3.467524142418044
1481487590	What Miss Mitchell Saw	Hayley Barrett (Author), Diana Sudyka (Illustrations)	4.203596151905554	3.5024943106353104	3.4113716399638734
1481488031	Twinkle, Twinkle, Little Car	Kate Dopirak (Author), Mary Peterson (Illustrations)	3.7849729041982787	2.5934826794379724	2.344726077805126
1481489151	The Remember Balloons	Jessie Oliveros (Author), Dana Wulfekotte (Author) (Illustrator)	4.679759226076551	4.536449723142122	4.576736264067183
1481491512	The Only Woman in the Photo: Frances Perkins & Her New Deal for America	Kathleen Krull, Alexandra Bye (Contributor)	4.2766023826845805	3.6610223266771174	3.620149679876836
1481494724	Bloom Boom!	April Pulley Sayre (Author)	4.11828741015641	3.3172522369628825	3.159828239801543
1481498223	Everybunny Dance!	Ellie Sandall	3.9323497802188303	2.9135014438184133	2.6631625948857343
1481815113	I Love My ABC's	Mary Lee (Author)	3.9092946043872807	2.863438712938181	2.613183027672605
1481839748	The Unicorn Adventures: How a Young Boy Finds God's Love	Thomas Rosa (Author), Michelle Christopher, Tyler Hollis (Illustrator )	4.105856054029948	3.290258400924393	3.1243803046596303
1481889605	A Dog Called Dog	Harri Romney	4.101151300636623	3.280042352054986	3.1042006556520225
148189952X	The Adventures of Tess: The New Sister	Pamela Grunstein, Marc-Adrien Riviere (Illustrations)	4.087769649141266	3.250985014889577	3.059836056513158
1481962574	Raymond Goes to the Dentist: Inspiring Kids to Be Better	Rhonda Patton (Author), Chester McDaniel (Illustrations)	4.352471243723901	3.825766347722651	3.825496451730949
1482336766	The Carousel Pony	Judith-Victoria Douglas (Author)	4.0274943118746505	3.12010125974751	2.883324476354476
1482507668	The Adventures of Tess-Swim Class	Pamela L. Grunstein, Marc-Adrien Riviere (Illustrations), Aileen E. Licub (Illustrations)	4.087769649141266	3.250985014889577	3.059836056513158
1482540770	Bellazard: When the Dragons Went Missing	Ruth Watson-Morris (Author)	4.164827406238664	3.4183106420714062	3.300804527620703
148255030X	The Silly Potty Story (for boys)	Vanessa Rouse (Author)	3.9201880996797827	2.887093189796575	2.6360855280102857
1482550393	The Silly Potty Story (for girls)	Vanessa Rouse (Author)	4.077365528317449	3.228393181079513	3.0203966584016664
148275651X	Billy and the Monster who Loved to Fart	David Chuka (Author)	4.041957869925977	3.151507882693465	2.9190150416311997
1482785854	Larry & Family	Victoria Anderson (Author)	4.173107480184362	3.4362902539659586	3.3271032044424933
1482883260	Mystery of the Sun Sapphire	Samantha Manon (Author)	4.135027658754128	3.353602537066381	3.217302397032566
148348498X	Smart Sarah and the Magic of Science	Jacqueline Sanders-Blackman	4.06726593681204	3.2064626117691866	2.988717285056244
148394414X	I Love Baby Animals - Fun Children's Picture Book with Amazing Photos of Baby Animals	David Chuka (Author)	3.938945662350893	2.9278239488605706	2.681160926578716
1483980871	Imagine the Possibilities	Susan Davis, Alton Davis (Photographs)	4.069901112949833	3.212184715767535	2.9974072731605323
1484047966	Brick ABC: An Alphabet Book Illustrated with LEGO Bricks	Brick Pals (Author)	4.196734053863542	3.4875937360285056	3.3913766022652667
1484083296	African Safari with Ted and Raymond	Rhonda Patton (Author)	4.323963550091199	3.7638638489181493	3.7506601934520205
148416220X	Tell Me How You Say Good Night	Teddy O'Malley (Author), Angie Dickens	4.274056985555126	3.6554951716293207	3.6115929474385426
1484195124	Billy and Monster: The Superhero with Fart Powers	David Chuka (Author)	3.9440365243722226	2.938878406097607	2.693364968412029
1484199030	Four Arms	Chani Petro (Author), Vilde D. Ulriksen (Illustrations)	4.081828421196805	3.2380840464539067	3.035836228709437
1484704975	Star Wars: Are You Scared, Darth Vader?	Adam Rex (Author)	4.3500389907084465	3.820484877347625	3.8156014315872646
148470813X	To the Sea	Cale Atkinson (Author)	4.1484739473985695	3.3828002293617243	3.2602754526679703
1484712390	Ellie	Mike Wu (Author)	3.922702944700302	2.89255400303815	2.6420781035728456
1484712757	Good Night Owl	Greg Pizzoli	3.6880656754911674	2.3830552879246802	2.153214930732154
1484716302	I Will Take a Nap!	Mo Willems	4.342236990700323	3.803543370174223	3.7989721756917834
1484717791	7 Ate 9: The Untold Story	Tara Lazar (Author), Ross Macdonald (Illustrator)	4.0502459029234545	3.169504777122326	2.9419272234964615
1484717988	The Very Fluffy Kitty, Papillon	A.N. Kang	4.1244884350176765	3.3307173365604497	3.1856178971657476
148472173X	Let Me Finish!	Minh Lê, Isabel Roxas (Author) (Illustrator)	3.9148019837044217	2.8753976088765096	2.6238592664413223
1484722620	I Really Like Slop!	Mo Willems	4.3667714686639005	3.856818304035138	3.8736896405547903
1484722825	William's Winter Nap	Linda Ashman (Author), Chuck Groenink (Author) (Illustrator)	4.17828224908887	3.44752690923706	3.3410085486965273
1484722868	Nanette's Baguette	Mo Willems	4.122156458657343	3.325653610054981	3.178459933266004
1484723023	Bob, Not Bob!	Liz Garton Scanlon, Audrey Vernick (Author), Matthew Cordell (Illustrator)	4.146160451155587	3.377776631161862	3.2526661408528823
1484723406	Explorers of the Wild	Cale Atkinson (Author)	4.146530254187196	3.378579633046793	3.2542468454347646
1484726359	We Are Growing!	Laurie Keller, Mo Willems	4.233015986915602	3.5663774617945125	3.493442489695042
1484726367	The Cookie Fiasco	Dan Santat (Author), Mo Willems	4.112432179467195	3.3045380056606555	3.1415477087284853
1484730453	The Happiest Book Ever	Bob Shea	3.481486189088008	1.9344821211555177	1.7439408636534859
1484730461	The Scariest Book Ever	Bob Shea	3.6822261652590442	2.3703751925153407	2.1389319233875552
1484730887	Mother Bruce	Ryan T. Higgins (Author)	4.4209217249028665	3.9744018663984875	4.013021434949948
148473162X	Be Quiet!	Ryan T. Higgins (Author)	4.194568958863624	3.482892380935707	3.384040183914942
1484743628	Hotel Bruce	Ryan T. Higgins (Author)	4.0728797915903	3.2186527118585624	3.008479262601765
1484747178	Ruth Objects: The Life of Ruth Bader Ginsburg	Doreen Rappaport, Eric Velásquez (Contributor)	4.229500984990594	3.5587448765259864	3.4824956380972187
1484747186	Wilma's Way Home: The Life of Wilma Mankiller	Doreen Rappaport, Linda Kukuk (Illustrator)	4.090192521815488	3.256246116497861	3.0707847774290866
1484749553	Straw	Amy Krouse Rosenthal, Scott Magoon (Author) (Illustrations)	3.869762608043577	2.777597697949913	2.521392537815365
1484767608	Drawn Together	Minh Lê, Dan Santat (Author) (Illustrator)	4.376125973505686	3.877130968828233	3.8987082510392113
1484782909	Santa Bruce	Ryan T. Higgins (Author)	4.213281641167406	3.5235256853644477	3.433694978340766
1484799526	Harbor Bound	Catherine Bailey, Ellen Shi (Illustrations)	3.848494418125455	2.7314152842498367	2.473713295102894
148480399X	Liam and the Grump	Graham Austin-King (Author), Sarah Heseltine (Illustrator)	4.1635961122656	3.415636971774621	3.2978208825853486
1486605087	The Great Carp Escape	Irish Beth Maddock (Author)	4.116319702033337	3.3129794939165498	3.1538112635802706
1489507663	S is for Shore	Michele Lynn Seigfried (Author)	4.202548640751597	3.500219712107945	3.408491594949987
1489587209	Billy and the Monster Who Ate All The Easter Eggs	David Chuka (Author)	4.1313834043496	3.3456892889156844	3.2062509631202167
1490517243	Crazy Town Upside Down: An Alphabet Book	Vanessa Rouse (Author), Philip Rouse	4.025278898428574	3.1152906416047683	2.8775664361153392
1490909222	Do Monsters Wear Undies?	Mark Smith (Author)	4.172749235969673	3.435512351258105	3.3254779182384304
1490941738	Monkey's ABC Alphabet and Animals	Paul G. Day (Author)	4.062549849636094	3.196221952369225	2.9760964427526995
1490949038	B is for Beach	Michele Lynn Seigfried (Author)	4.173107480184362	3.4362902539659586	3.3271032044424933
1490971452	The Sleepless Knight	Ashley Halil (Author)	4.087769649141266	3.250985014889577	3.059836056513158
1491285877	Wishing Tree	Noble Wong	4.147601567871616	3.380905917134293	3.258765006931402
1491480440	Helen Thayer's Arctic Adventure: A Woman and a Dog Walk to the North Pole	Sally Isaacs, Iva Sasheva (Illustrations)	3.95480591158637	2.9622633907876432	2.7187416236277215
1492147028	Be-U-Tee-Full! (Cali and the BF Crew, #1)	The BFF Crew (Author), Pedro Pérez (Illustrations)	4.261337176124266	3.6278749790514104	3.579062627447377
1492168181	Nana's Gift	Agy Wilson (Author)	4.156728088099147	3.4007235289956013	3.2803648561145047
149220188X	Brielle, Big Helper	Esther Slade (Author)	4.080077618516816	3.234282298680083	3.029306393666124
1492204722	Glazed Man & Rat Girl: The Origins	Scott Cahan (Author)	4.056597664898877	3.183297192010602	2.957487585160938
1492211842	Little Miss HISTORY Travels to THE STATUE OF LIBERTY	Barbara Ann Mojica (Author)	4.336197661680611	3.790429381991262	3.7802698607484198
1492309532	Quantum Physics for Babies	Chris Ferrie (Author)	4.053017653341242	3.1755234427897108	2.947706147108822
1492375713	The 3 Little Kittens	Mary Ann Featherston (Author), Anonymous	4.084522068355165	3.2439331162576046	3.0437781428837245
1492601535	Bad Dog Flash	Ruth Paul (Author)	3.6090003360589393	2.211370333584263	1.9821425172747358
1492618810	Calling All Cars	Sue Fliess (Author), Sarah Beise (Illustrations)	3.8078369416042124	2.6431303663544377	2.392623167504044
1492632244	Don't Touch This Book!	Bill Cotter	3.8552579325237684	2.7461017912451116	2.489936757147113
1492633399	The Lost Twin	Sophie Cleverly (Author), Francesca Resta (Illustrator)	4.396096545047383	3.9204956933448116	3.955445873095695
1492638323	Bedtime for Sweet Creatures	Nikki Grimes	3.906091137125206	2.8564826037938977	2.6068471621663574
1492642045	Shark Lady: The True Story of How Eugenie Clark Became the Ocean's Most Fearless Scientist	Jess Keating (Author), Marta Álvarez Miguéns (Illustrator)	4.429369126990603	3.9927448198613176	4.030866452724984
1492645869	One Snowy Day	Diana Murray (Author), Diana Toledano (Author) (Illustrator)	3.9749802477626646	3.0060705762136193	2.7662794303493348
1492657107	Seven Bad Cats	Moe Bonneau	3.7690686840592678	2.5589477577138133	2.3141401378679847
1492660329	I Am Bat	Morag Hood	4.0505592369218455	3.1701851603799374	2.943055366471728
1492660353	Santa's Magic Key	Eric James	4.037744697146708	3.142359267365544	2.9065759472216635
1492662143	Illegal	Eoin Colfer, Andrew Donkin, Giovanni Rigano (Illustrator)	4.240330579602174	3.5822605974444826	3.5146467274105055
1492667226	Unicorn Day	Diana Murray (Author), Luke Flowers (Illustrator)	3.7902646548314953	2.6049733524986176	2.35737365775658
1492677248	Thinker: My Puppy Poet and Me	Eloise Greenfield, Ehsan Abdollahi (Illustrations)	3.9070691400765334	2.858606270033102	2.609276634685667
1492688924	Survivors of the Holocaust: True Stories of Six Extraordinary Children	Kath Shackleton (Editor), Zane Whittingham (Illustrations), Ryan Jones (Design)	4.274710407014665	3.656914031451483	3.613007405931958
1492688975	All the Way to the Top: How One Girl's Fight for Americans with Disabilities Changed Everything	Annette Bay Pimentel (Author), Jennifer Keelan-Chaffins (Foreword), Nabigal-Nayagam Haider Ali (Illustrations)	4.204291727048444	3.504004704285739	3.4132987918564406
1492713694	The Ordinary Prince	Shahar Ben Halevi (Author), Omer Goldlust (Illustrator)	4.0810416519824235	3.2363756311404765	3.031763252885135
1492832928	Alexander and the Spear of Destiny	Susan Aguilo (Author), Mike Motz (Illustrations)	4.066021477217595	3.2037603532297934	2.985562999857418
1492909807	Kojo the Sea Dragon Gets Lost	David Chuka (Author)	4.2475400185733925	3.5979153990235555	3.535314978641208
1492925101	Alaska and Back: With Dave and Dorothy	Dorothy May Mercer (Author)	4.373104632644997	3.870570334656052	3.8917889099482688
